Word Count,Error Frequency,Text with OCR Error,Corrected Text
11,0,"longer a king of terrors, but a welcome messenger to con-","longer a king of terrors, but a welcome messenger to con-"
11,0,"duct the saints to glory. My dear brother, let us comfort","duct the saints to glory. My dear brother, let us comfort"
12,0,one another with these things. We are not to live here al-,one another with these things. We are not to live here al-
10,0,ways; our inheritance is above. When Christ who is our,ways; our inheritance is above. When Christ who is our
12,0,"life shall appear, then shall we also appear with Him in glory.","life shall appear, then shall we also appear with Him in glory."
10,0.29,"W htehn should w valuthese lighht aflticions,w hich aer","Why then should we value these light afflictions, which are"
12,0,"but for a moment? No, let us patiently bear our cross, since","but for a moment? No, let us patiently bear our cross, since"
13,0,"we are so shortly to wear a crown. Oh the riches of free,","we are so shortly to wear a crown. Oh the riches of free,"
10,0,distinguishing grace! Why were you and I taken into fa-,distinguishing grace! Why were you and I taken into fa-
12,0,"vor? ""Even so Father, for so it seemed good in Thy sight.""","vor? ""Even so Father, for so it seemed good in Thy sight."""
11,0.26,"Oh! my fried,my brother let+uus forever ext|l   tffroee  graccce!","Oh! my friend, my brother, let us forever extol free grace!"
11,0,"However others exalt man and debase God, let us exalt God","However others exalt man and debase God, let us exalt God"
10,0.22,an ddebasse man. Le+Jesu5s Christt hhavee all tmhe gIlory;,and debase man. Let Jesus Christ have all the glory;
12,0,"for He is the author, carrier on, and finisher of our faith.","for He is the author, carrier on, and finisher of our faith."
13,0,"He has begun it in time, He shall complete it in eternity. —","He has begun it in time, He shall complete it in eternity. —"
11,0,"My brother, I have been so expanded whilst writing, that I","My brother, I have been so expanded whilst writing, that I"
11,0,"must refer you to other friends, to know how graciously God","must refer you to other friends, to know how graciously God"
3,0,has dealt with,has dealt with
5,0,"Your affectionate brother in Christ,","Your affectionate brother in Christ,"
2,0.2,.G W.,G. W.
2,0.21,LE€ET+ER CXXII,LETTER CXXII
7,0.2,"To Mr. W.,,  Philadddelphia, Nv. 1,,00 1739.","To Mr. W., Philadelphia, Nov. 10, 1739."
14,0.23,"I long  t  obe in h3eauen, chielsy o scee Goggd eveen o He is;","I long to be in heaven, chiefly to see God even as He is;"
11,0,"next, that I may have my soul satisfied with the blissful","next, that I may have my soul satisfied with the blissful"
11,0.27,communion oofss aints hevge 1oe to seee ou and your,communion of saints. There I hope to see you and your
13,0.27,"wife, and to snhovv ohwwiscrely JI IIorve yu boht in ke bow-","wife, and to show how sincerely I love you both in the bow-"
11,0,els of Jesus Christ. My heart has went along with my,els of Jesus Christ. My heart has went along with my
14,0,"hand, when I used to str&ch it out to you in the field. I","hand, when I used to str&ch it out to you in the field. I"
11,0,only wanted more time to converse with you. Oh my dear,only wanted more time to converse with you. Oh my dear
11,0.26,"rolher, let us keeo   Uurselvoc n tbme  l0eo of God through","brother, let us keep ourselves in the love of God through"
12,0,"faith in Christ Jesus, and then, yet a little while we shall","faith in Christ Jesus, and then, yet a little while we shall"
13,0,"meet in glory. As faith is the beginning, so faith is the end","meet in glory. As faith is the beginning, so faith is the end"
11,0,of the Christian course. Let us keep this grace in continual,of the Christian course. Let us keep this grace in continual
10,0,"exercise, and we may bid death and hell defiance. Faith","exercise, and we may bid death and hell defiance. Faith"
12,0,"makes us more than conquerors over all; I speak thus to you,","makes us more than conquerors over all; I speak thus to you,"
11,0,because I hope you and dear Mrs. have been in some,because I hope you and dear Mrs. have been in some
12,0,measure made partakers of this free gift of God. I pray God,measure made partakers of this free gift of God. I pray God
13,0,"to increase it more and more, till it be swallowed up in the","to increase it more and more, till it be swallowed up in the"
12,0,fruition of our supreme good. Perhaps our faith may be put to,fruition of our supreme good. Perhaps our faith may be put to
12,0,the test ere it be long; I expect nothing but sufferings. Oh,the test ere it be long; I expect nothing but sufferings. Oh
14,0,"pray that I may be faithful unto the end, and that a crown of","pray that I may be faithful unto the end, and that a crown of"
5,0,life may be given to,life may be given to
5,0,"Your affectionate brother in Christ,","Your affectionate brother in Christ,"
2,0,G. W.,G. W.
2,0,LETTER CXXIII,LETTER CXXIII
7,0,"To Mr. H., Philadelphia, Nov. 10, 1739.","To Mr. H., Philadelphia, Nov. 10, 1739."
11,0,"The Christian love I bear to both your sister and you,","The Christian love I bear to both your sister and you,"
9,0,excites me to send you a line. Providence prevented,excites me to send you a line. Providence prevented
13,0,your sailing with us; but as we have drunk into the same spi-,your sailing with us; but as we have drunk into the same spi-
10,0,"rit, I hope brotherly love will continue and increase between","rit, I hope brotherly love will continue and increase between"
12,0,"us, to all eternity. I have often wrestled in prayer for you","us, to all eternity. I have often wrestled in prayer for you"
11,0,since we have been on board. Your sister has watered those,since we have been on board. Your sister has watered those
12,0,"prayers with her tears, and I trust the Lord was entreated of","prayers with her tears, and I trust the Lord was entreated of"
11,0,us. Our voyage has been highly profitable to our souls. I,us. Our voyage has been highly profitable to our souls. I
10,0.24,can neverbe thankul 33enouh for this sweeeg  treeterat .Mg,can never be thankful enough for this sweet retreat. My
12,0,"dear brother, how do you find your heart? Mine is like Eze-","dear brother, how do you find your heart? Mine is like Eze-"
11,0,"kiel’s temple, the farther I search into it, the greater abomina-","kiel’s temple, the farther I search into it, the greater abomina-"
13,0.23,tions I  iscove; bu thergeis a fouvntiian opned f0rr sin and acll,tions I discover; but there is a fountain opened for sin and all
10,0,"uncleanness. There, my dear brother, we may both wash and","uncleanness. There, my dear brother, we may both wash and"
10,0,be made clean. The Lord hath already vouchsafed us some,be made clean. The Lord hath already vouchsafed us some
11,0,assurances of His love. Oh let us continually keep faith in,assurances of His love. Oh let us continually keep faith in
10,0,"exercise, till it be entirely swallowed up in the boundless","exercise, till it be entirely swallowed up in the boundless"
10,0,ocean of the beatific vision. That God may daily renew,ocean of the beatific vision. That God may daily renew
13,0,"you by His spirit, and more and more fit you for the happi-","you by His spirit, and more and more fit you for the happi-"
10,0,"ness which awaits you above, is the hearty prayer of","ness which awaits you above, is the hearty prayer of"
7,0,"Your affectionate though weak brother in Christ,","Your affectionate though weak brother in Christ,"
2,0,G. W.,G. W.
2,0.25,LETt3ER CXXV,LETTER CXXIV
7,0,"To Mrs. ___, Philadelphia, Nov. 10, 1739.","To Mrs. ___, Philadelphia, Nov. 10, 1739."
12,0,Shall I have any leisure time and not write you a line,Shall I have any leisure time and not write you a line
11,0,of thanks for your works of faith and labors of love?,of thanks for your works of faith and labors of love?
11,0,"God forbid. I know not your name, but I neither forget","God forbid. I know not your name, but I neither forget"
10,0.26,"you rhouse, nokr favos. hTTe Lord rewwar byou at husng","your house, nor favors. The Lord reward you a thousand"
13,0,fold! I only fear that you have my person too much in ad-,fold! I only fear that you have my person too much in ad-
11,0.24,"miratio. If you  llcook tbo the inftrument leess,qa nt q Gcd","miration. If you look to the instrument less, and to God"
13,0,"more, it will be better. By the grace of God alone, I am","more, it will be better. By the grace of God alone, I am"
14,0,"what I am. If any good has been done to you or others, it","what I am. If any good has been done to you or others, it"
14,0.25,"was ot I,, bu t th graece ofGoo lthqat was  ime. ,h not","was not I, but the grace of God that was in me. Oh, not"
12,0,"unto me, not unto me, but unto God's name be all the","unto me, not unto me, but unto God's name be all the"
12,0,glory. I pray God to make you partaker of the same grace;,glory. I pray God to make you partaker of the same grace;
12,0,"for I would not have you a hearer only, I would have","for I would not have you a hearer only, I would have"
12,0,"you a doer also. Surely you are more noble and wise, than","you a doer also. Surely you are more noble and wise, than"
12,0,"to deceive your own soul. And yet it is but too notorious,","to deceive your own soul. And yet it is but too notorious,"
11,0.31,"nat nmbeer restn the outtard formmm, dan are trngers tb","that numbers rest in the outward form, and are strangers to"
11,0,the inward power of godliness in their hearts. Do not you,the inward power of godliness in their hearts. Do not you
12,0.23,cso learn   Chrst. Beg  o pod thuat you hay seeel His spiirit,so learn Christ. Beg of God that you may feel His spirit
10,0,"working mightily in your soul, and witnessing with your spi-","working mightily in your soul, and witnessing with your spi-"
14,0,"rit that you are a child of God. I could go on, but other","rit that you are a child of God. I could go on, but other"
11,0.27,letters must be mmwriiftn—Pray tendo my love  to alllt hat odied,letters must be written—Pray tender my love to all that dined
12,0,with me at your house; exhort them to keep close by faith,with me at your house; exhort them to keep close by faith
13,0,"to Christ, and to pray to and give him thanks in my behalf;","to Christ, and to pray to and give him thanks in my behalf;"
7,0,for he hath dealt most graciously with,for he hath dealt most graciously with
5,0,"Your obliged friend and servant,","Your obliged friend and servant,"
2,0,G. W.,G. W.
0,0,,
2,0.25,LETEER CXXXV,LETTER CXXV
7,0.22,"Dea Mrs. , Philadelpihs,N ou. 10.. 17339.","Dear Mrs. , Philadelphia, Nov. 10. 1739."
10,0,STILL I must repeat my former request. Be not angry,STILL I must repeat my former request. Be not angry
12,0,"because I did not visit you oftener. I love, I honour you","because I did not visit you oftener. I love, I honour you"
11,0,the more for being of low degree. You are thereby rendered,the more for being of low degree. You are thereby rendered
9,0,more conformable to our dear and common Lord. His,more conformable to our dear and common Lord. His
11,0.26,business alone pervent myy eeiing you so ofenn as I woould.,business alone prevented my seeing you so often as I would.
10,0,"However, though absent, I rejoice that our Saviour has dealt","However, though absent, I rejoice that our Saviour has dealt"
9,0.32,"co ovinlyw ith ou. 4 afflilktions hai buone, Consolatouns","so lovingly with you. As afflictions have abounded, consolations"
9,0,"have much more abounded. I am persuaded, you can","have much more abounded. I am persuaded, you can"
13,0,"affirm that God is the father of all mercies, and the God of","affirm that God is the father of all mercies, and the God of"
12,0,all comforts. Has he not comforted you my dear sister in all,all comforts. Has he not comforted you my dear sister in all
10,0.26,"yoa ++rtibullation?  He that hth, and doxx, will stilldetivr","your tribulation? He that hath, and does, will still deliver"
12,0.31,"yoou. Ye1 a little while ,andn hetha cbeh lwl cme and","you. Yet a little while, and he that cometh will come, and"
10,0,will not tarry. Shortly I suppose the earthly house of,will not tarry. Shortly I suppose the earthly house of
11,0,"this your tabernacle will be dissolved: fear not, you shall then","this your tabernacle will be dissolved: fear not, you shall then"
10,0,be clothed upon with your house which is from heaven.,be clothed upon with your house which is from heaven.
10,0,Oh pray that such honour may be also conferred on,Oh pray that such honour may be also conferred on
5,0,"Your unworthy brother in Christ,","Your unworthy brother in Christ,"
2,0,G. W.,G. W.
2,0.27,LETER GXXVI,LETTER CXXVI
8,0,"Dear Mr. C , Philadelphia, Nov. 10, 1739.","Dear Mr. C , Philadelphia, Nov. 10, 1739."
9,0,I Cannot forget your frequent attendance on my ministry,I Cannot forget your frequent attendance on my ministry
12,0,when last at London. I am pressed in spirit to write you,when last at London. I am pressed in spirit to write you
12,0,"a line, to exhort you to contend earnestly for the faith once","a line, to exhort you to contend earnestly for the faith once"
13,0,delivered to the saints. You have learned the truth as it is in,delivered to the saints. You have learned the truth as it is in
10,0,Jesus. You have been taught it of God. Electing love,Jesus. You have been taught it of God. Electing love
13,0,"hath snatched you as a brand out of the fire, and you have","hath snatched you as a brand out of the fire, and you have"
9,0.28,"followed ou Lord wiiIhout me cambp, earing his rlR9qroach.","followed our Lord without the camp, bearing his reproach."
10,0,The Lord's tabernacle has lately been pitched in the fields.,The Lord's tabernacle has lately been pitched in the fields.
12,0,Ere long it may be driven into the wilderness. I hope you,Ere long it may be driven into the wilderness. I hope you
11,0.26,"wl fo|llow  it cven here. The divine prescee, Ia m  pesaoed,","will follow it even there. The divine presence, I am persuaded,"
9,0,will accompany it. Hath not your heart often burnt,will accompany it. Hath not your heart often burnt
10,0,"within you when the Scriptures have been opening to you,","within you when the Scriptures have been opening to you,"
11,0.28,thoguh n0ot uncc raH urch rof? Godd is no tconfinedt ,though not under a church roof? God is not confined to
11,0,"places. Wherever his people are, he will find and visit them.","places. Wherever his people are, he will find and visit them."
10,0,Our Lord (oh stupendous love!) has been pleased to sail,Our Lord (oh stupendous love!) has been pleased to sail
13,0.29,with us. I have tastod bomt ot hhi ruot and staf; eacha,with us. I have tasted both of his rod and staff; each has
9,0.29,gievn me uSpekaable cqmft y dear bor1herh oelp me,"given me unspeakable comfort. My dear brother, help me"
13,0,"to praise him. Who is great, so good a God, as our God?","to praise him. Who is great, so good a God, as our God?"
12,0,In about a twelve-month I hope to see you again. Oh pray,In about a twelve-month I hope to see you again. Oh pray
12,0.27,"forr  me,  my dear brrther, that I mjy eanwihle  bel et frteemr","for me, my dear brother, that I may meanwhile be let further"
10,0,"into the mysteries of godliness, "" God manifested in the","into the mysteries of godliness, "" God manifested in the"
14,0,"flesh."" As yet, I find I am but a child, and a mere novice,","flesh."" As yet, I find I am but a child, and a mere novice,"
12,0.22,"But   tis is myycomfort,   "" The Lodr whOo has begun wwl","But this is my comfort, "" The Lord who has begun will"
13,0.22,"crryy on  tmhe 9ood wor"" till II am gvowwn a strong   man in","carry on the good work,"" till I am grown a strong man in"
12,0,"Christ Jesus. I long to know more of his love, I hunger","Christ Jesus. I long to know more of his love, I hunger"
12,0,"and thirst after the teachings of his blessed spirit. You, I am","and thirst after the teachings of his blessed spirit. You, I am"
10,0,"persuaded, are no otherwise minded. Still press on and faint","persuaded, are no otherwise minded. Still press on and faint"
12,0,not. Yet a little while and you shall enter into perfect joy,not. Yet a little while and you shall enter into perfect joy
1,0.33,wih,with
8,0,"Your affectionate brother in our dear Lord Jesus,","Your affectionate brother in our dear Lord Jesus,"
2,0,G. W.,G. W.
2,0,LETTER CXXVII,LETTER CXXVII
6,0.2,"Reverend Sr Neuw-York,., NNoov. 1, 1739.","Reverend Sir, New-York, Nov. 16, 1739."
10,0,SEEING a passage in your letter to Mr. P- concerning,SEEING a passage in your letter to Mr. P- concerning
12,0,"me, I find my heart immediately set to send you a line.","me, I find my heart immediately set to send you a line."
12,0,I love to be acquainted with the true and old servants of,I love to be acquainted with the true and old servants of
12,0,"Jesus Christ, because I delight to sit at their feet and receive","Jesus Christ, because I delight to sit at their feet and receive"
9,0.25,"instnnuction fro them. Yo asid rigHhh, lreverren Sir,w  heun","instruction from them. You said right, reverend Sir, when"
14,0,"you said "" I was but a young divine."" Indeed I am a novice","you said "" I was but a young divine."" Indeed I am a novice"
14,0,"in the things of God. I can only say, that I desire to know","in the things of God. I can only say, that I desire to know"
11,0,"the whole will of God, that I may communicate it to","the whole will of God, that I may communicate it to"
12,0.3,"h3ers.Chhrisft is o coo da maSter,  hatI  would hve al","others. Christ is so good a master, that I would have all"
12,0,men drawn after him. He is pleased to let me experience daily,men drawn after him. He is pleased to let me experience daily
11,0,"teachings of his blessed spirit, and to show me the riches,","teachings of his blessed spirit, and to show me the riches,"
11,0.22,"rffeenesxzs, and  eterrncl lduratio of his love. But asyet I","freeness, and eternal duration of his love. But as yet I"
11,0,"only see men as trees walking. Oh pray, reverend Sir, that","only see men as trees walking. Oh pray, reverend Sir, that"
12,0,"the Lord would again touch me, and enable me to see all","the Lord would again touch me, and enable me to see all"
12,0,things clearly. I desire it only for the good of his church.,things clearly. I desire it only for the good of his church.
10,0,"Reverend Sir, into what a lethargy is the Christian world","Reverend Sir, into what a lethargy is the Christian world"
10,0,fallen! Foolish and wise virgins are all slumbering and sleeping.,fallen! Foolish and wise virgins are all slumbering and sleeping.
15,0.24,Jt ish igHh tme fon aIll haat  loe vthe Lord Jeuscs to lift op heir,It is high time for all that love the Lord Jesus to lift up their
10,0,"voices like trumpets, and to give warning of the bridegroom's","voices like trumpets, and to give warning of the bridegroom's"
8,0,coming; many I hope are already alarmed. Philadelphia,coming; many I hope are already alarmed. Philadelphia
9,0,"people receive the gospel gladly. Here, indeed, has been","people receive the gospel gladly. Here, indeed, has been"
10,0,"some little opposition, and therefore I hope success will be","some little opposition, and therefore I hope success will be"
12,0.28,"6icvoen to theword sn   wwhqt as beien done in Engllend, the","given to the word, and what has been done in England, the"
11,0.27,joral fsentt wit this Wiilll infor you. Oh revrndSir   I,"journal sent with this will inform you. Oh reverend Sir, I"
11,0,beseech you give thanks for me with your whole heart. Entreat,beseech you give thanks for me with your whole heart. Entreat
10,0,the Lord that I may be kept humble and dependent,the Lord that I may be kept humble and dependent
10,0.26,"ufpon uR doaer Lord Jesuss. d  illnig, i about seoevn","upon our dear Lord Jesus. God willing, in about seven"
12,0,months I hope to see New England in my return to Europe.,months I hope to see New England in my return to Europe.
11,0.3,"A effcual door s tther Poened, an no wonder thaatt therre","An effectual door is there opened, and no wonder that there"
10,0,are many adversaries. Shortly I expect to suffer for my,are many adversaries. Shortly I expect to suffer for my
12,0,dear master. May I not deny him in that hour! If you,dear master. May I not deny him in that hour! If you
13,0,"would please to favour me with a line, I should be glad to","would please to favour me with a line, I should be glad to"
9,0,"continue this correspondence, and acquaint you from time to","continue this correspondence, and acquaint you from time to"
12,0,time how the work of God goes on. Mr. N will convey,time how the work of God goes on. Mr. N will convey
9,0,anything you shall send. May the Lord richly reward,anything you shall send. May the Lord richly reward
8,0,"both him and you, for your love to","both him and you, for your love to"
7,0,"The most unprofitable of all his servants,","The most unprofitable of all his servants,"
2,0.0,G. W.,G. W.
2,0.27,LETT3E RCXVXI1I,LETTER CXXVIII
7,0,"Rev. Sir, New York, Nov. 16, 1739.","Rev. Sir, New York, Nov. 16, 1739."
11,0,"MR. N', and the report of your sincere love for our","MR. N', and the report of your sincere love for our"
10,0,"dear Lord Jesus, embolden me to write this. I re-","dear Lord Jesus, embolden me to write this. I re-"
12,0,joice for the great things God has done for many souls in,joice for the great things God has done for many souls in
11,0,"Northampton. I hope, God willing, to come and see them in","Northampton. I hope, God willing, to come and see them in"
11,0,"a few months. The journal sent with this, will show you","a few months. The journal sent with this, will show you"
13,0.27,wha1t 1he Lorddd  saboovt to do iunr ope.. ow is the gather-,what the Lord is about to do in Europe. Now is the gather-
9,0.25,ing time A winnowingdg tiiem wlil sholty ussccce.d Persecu-,ing time. A winnowing time will shortly succeed. Persecu-
11,0,tion and the power of religion will always keep pace. Our,tion and the power of religion will always keep pace. Our
10,0,Lord's word begins to be glorified in America. Many hearts,Lord's word begins to be glorified in America. Many hearts
12,0,"gladly receive it. Oh Rev. Sir, it grieves me to see people,","gladly receive it. Oh Rev. Sir, it grieves me to see people,"
10,0.25,everYwhere ready to qeriish pr IIla(cck of knowulege. I care,everywhere ready to perish for lack of knowledge. I care
12,0.29,"noo twbhat I suufEir, sot hht om ema be brougt 0ohme to","not what I suffer, so that some may be brought home to"
11,0,"Christ. I am but a stripling, but the Lord chooses the","Christ. I am but a stripling, but the Lord chooses the"
11,0,weak things of this world to confound the strong. I should,weak things of this world to confound the strong. I should
11,0.19,ejjoice to be nistruc1ed by you. MRr. ^ will coovaey a,rejoice to be instructed by you. Mr. A^ will convey a
13,0,letter to me—May the God of all grace give you all peace and,letter to me—May the God of all grace give you all peace and
11,0.27,"joy n beiieiwng! Ma Hhe inresae you ore nd morre, botb","joy in believing! May he increase you more and more, both"
11,0.25,"you uhdd youur  childr! sMay yyou every day bb effeated, and","you and your children! May you every day be feasted, and"
11,0,built up with such anointings of his blessed Spirit! And by,built up with such anointings of his blessed Spirit! And by
11,0.29,Yyorp erent prayenrs. may oyu beenableed to hold  up he,"your fervent prayers, may you be enabled to hold up the"
4,0.25,"hands fo,r everoend inr,","hands of, reverend Sir,"
5,0,"Your unworthy brother, fellow labourer","Your unworthy brother, fellow labourer"
6,0,"and servant in our dear Lord,","and servant in our dear Lord,"
2,0,G. W.,G. W.
2,0,LETTER CXXIX,LETTER CXXIX
7,0.29,"Hon. Moher,Nw York, Nov. 1,6 1179.","Hon. Mother, New York, Nov. 16, 1739."
10,0,LAST night God brought me hither in health and safety.,LAST night God brought me hither in health and safety.
12,0,I must not omit informing you of it. Here is likely to,I must not omit informing you of it. Here is likely to
9,0,"be some opposition, and consequently a likelihood that some","be some opposition, and consequently a likelihood that some"
11,0,good will be done. New friends are raised up every day,good will be done. New friends are raised up every day
9,0,whithersoever we go; the people of Philadelphia have used,whithersoever we go; the people of Philadelphia have used
10,0,"me most courteously, and many I believe have been pricked","me most courteously, and many I believe have been pricked"
11,0,"to the heart. God willing, I leave this place next Monday,","to the heart. God willing, I leave this place next Monday,"
13,0.27,nod in  about aa forttniigt tkin kot est out for    irinia by lqunpd.,and in about a fortnight think to set out for Virginia by land.
9,0,"In about a twelvemonth, I propose returning to England;","In about a twelvemonth, I propose returning to England;"
12,0,expect then to have the happiness of seeing me suffer for my,expect then to have the happiness of seeing me suffer for my
12,0,master's sake. Oh that God may enable you to rejoice in it!,master's sake. Oh that God may enable you to rejoice in it!
13,0.25,"If you heve the Spirit o fCnhrit ycoou ul rejoice,  fi  noI,you","If you have the spirit of Christ you will rejoice, if not, you"
11,0,"will be sorrowful. Oh my honoured mother, my soul is in","will be sorrowful. Oh my honoured mother, my soul is in"
11,0,"distress for you: Flee, flee I beseech you to Jesus Christ","distress for you: Flee, flee I beseech you to Jesus Christ"
13,0,"by faith. Lay hold on Him, and do not let Him go. God","by faith. Lay hold on Him, and do not let Him go. God"
10,0,"hath given you convictions. Arise, arise, and never rest till","hath given you convictions. Arise, arise, and never rest till"
11,0,they end in a sound conversion. Dare to deny yourself. My,they end in a sound conversion. Dare to deny yourself. My
11,0,"honoured mother, I beseech you by the mercies of God in","honoured mother, I beseech you by the mercies of God in"
10,0.25,"ChristtJ3isus, dcret  o takee up yoUu cross  naad ollow","Christ Jesus, dare to take up your cross and follow"
1,0,Christ.,Christ.
7,0.24,"I ua, mhououred mother, your eever utdfiul","I am, honoured mother, your ever dutiful"
3,0,"though unworthy son,","though unworthy son,"
2,0.17,G. WW.,G. W.
2,0.18,LTTER CXXXX,LETTER CXXX
6,0,To the Rev. Mr. P ___.,To the Rev. Mr. P ___.
8,0.3,"ev,and diear Sir, Philadelpniaa Nv. , I79.","Rev. and dear Sir, Philadelphia, Nov. 28, 1739."
12,0.27,"I HVAE ben much cpbonernde sinc I saw ou, 1te  Ibe-","I HAVE been much concerned since I saw you, lest I be-"
10,0,"haved not with that humility toward you, which is due","haved not with that humility toward you, which is due"
12,0,"from a babe to a father in Christ: but you know, reve-","from a babe to a father in Christ: but you know, reve-"
13,0.28,"reend Sik, how pdiifficcult it si to eet ih suicess,and not e","rend Sir, how difficult it is to meet with success, and not be"
12,0,"puffed up with it, and therefore if any such thing was discern-","puffed up with it, and therefore if any such thing was discern-"
13,0,"ible in my conduct, oh pity me, and pray to the Lord to","ible in my conduct, oh pity me, and pray to the Lord to"
15,0.29,"hea|  y pride,.  Al I caan say is, htt II  esire o lean f Jessus","heal my pride. All I can say is, that I desire to learn of Jesus"
11,0.28,rCixt tu b emeea rd lowl yih heart;b u++t m ycoorruptionz,Christ to be meek and lowly in heart; but my corruptions
12,0.28,"are so   trronng, ndld my mpllyy so danngerous thats omnetimes Iam","are so strong, and my employ so dangerous, that sometimes I am"
11,0,afraid. But wherefore do I fear? He that hath given me,afraid. But wherefore do I fear? He that hath given me
12,0,"himself, will he not freely give me all things? By his help","himself, will he not freely give me all things? By his help"
15,0,"then I am resolved to ask till I receive, to seek till I find, and","then I am resolved to ask till I receive, to seek till I find, and"
13,0,"to knock till I know myself. Blessed be God, I have had a","to knock till I know myself. Blessed be God, I have had a"
11,0.29,sweet rtiremnt to ssearch qut msqrit candd vewail tbhe infir-,sweet retirement to search out my spirit and bewail the infir-
10,0,mities of my public ministrations. Alas! who can hope to,mities of my public ministrations. Alas! who can hope to
10,0,"be justified by his works? My preaching, praying, &c. are","be justified by his works? My preaching, praying, &c. are"
10,0,only splendid sins. The blood of Christ applied to my,only splendid sins. The blood of Christ applied to my
13,0,"soul by a living faith, is the only thing that can render them","soul by a living faith, is the only thing that can render them"
9,0,"acceptable. This is the doctrine which you, reverend Sir,","acceptable. This is the doctrine which you, reverend Sir,"
11,0.27,"hcari bbeen enabled t apperachh, avncl for whcm vno doabt yu","have been enabled to preach, and for which no doubt you"
11,0.27,havv suffeered eproaach: RBBut oyu are   hmow almosta t yCOul jour-,have suffered reproach: But you are now almost at your jour-
12,0,"ney's end. Yet a little while, and you shall enter into your","ney's end. Yet a little while, and you shall enter into your"
10,0,"Master's joy. In the meanwhile the Lord, I am persuaded,","Master's joy. In the meanwhile the Lord, I am persuaded,"
13,0,will keep you as the apple of his eye. He will not forsake,will keep you as the apple of his eye. He will not forsake
10,0,"you when you are grey-headed, and your strength faileth you.","you when you are grey-headed, and your strength faileth you."
11,0,"The moment you are ripe for our common Master, he shall","The moment you are ripe for our common Master, he shall"
13,0,translate you to glory; I praise God. I am a child; I must,translate you to glory; I praise God. I am a child; I must
13,0.3,ebb tuoredn mtaad emeeet b sufferigxs to   e a Partaker o the,be tutored and made meet by sufferings to be a partaker of the
11,0.29,heavnly nihcrtnce itb tne sint sin llight: But | am pr-,heavenly inheritance with the saints in light: But I am per-
9,0.24,"zssuuaded Gdo ill for Cbris's csuke Finaly suve, reuverend","suaded God will for Christ's sake finally save, reverend"
1,0,"Sir,","Sir,"
7,0.26,"Your unvqtthyvbrotheer ad seervant in  Chist,","Your unworthy brother and servant in Christ,"
2,0,G. W.,G. W.
2,0,LETTER CXXXI,LETTER CXXXI
7,0,"Dear Brother F, Philadelphia, Nov. 28, 1739.","Dear Brother F, Philadelphia, Nov. 28, 1739."
11,0,INDEED I love you. Why? Because I hope you are an,INDEED I love you. Why? Because I hope you are an
11,0,Israelite indeed; and one of those babes to whom it has,Israelite indeed; and one of those babes to whom it has
11,0,been our Lord's good pleasure to reveal the mysteries of the,been our Lord's good pleasure to reveal the mysteries of the
11,0,kingdom of God. It is special; it is a distinguishing gift.,kingdom of God. It is special; it is a distinguishing gift.
10,0.26,"e uumble, darJ ames, be  huumb.e Tlk lttl3, and  thhink","Be humble, dear James, be humble. Talk little, and think"
11,0,much. A wise man will guide his words with discretion. Be,much. A wise man will guide his words with discretion. Be
12,0,zealous for your dear Master. Let a zeal for his honor even,zealous for your dear Master. Let a zeal for his honor even
14,0,eat you up; but then beg of God that it may be according to,eat you up; but then beg of God that it may be according to
8,0.25,nikowledge. tnad  fast in thqgee iberty whirewwiht (hrits,knowledge. Stand fast in the liberty wherewith Christ
12,0,"hath made you free, and be not again entangled with a yoke","hath made you free, and be not again entangled with a yoke"
12,0,"of bondage. Join not one of your works with your faith, in","of bondage. Join not one of your works with your faith, in"
12,0.24,ovkder tto justiyf you bBeforq God: Andi f Go giives yoyu a,order to justify you before God: And if God gives you a
12,0,"spirit of prayer and supplication, fear not to pray as the spirit","spirit of prayer and supplication, fear not to pray as the spirit"
10,0.23,"gives ou utlteance. Man maiiyy eridle, but Chmrstwill  ap-","gives you utterance. Man may deride, but Christ will ap-"
12,0.28,ppkrraova and accept ouu. Dear Jammes you  se I do on frget,"prove and accept you. Dear James, you see I do not forget"
11,0,"you. I hope your little society increases, and that the Lord","you. I hope your little society increases, and that the Lord"
12,0,will always be adding to it such as shall be saved. Salute,will always be adding to it such as shall be saved. Salute
11,0,them all most kindly in my name. Exhort them to continue,them all most kindly in my name. Exhort them to continue
11,0,"in the grace of God, and to pray for, dear James.","in the grace of God, and to pray for, dear James."
6,0,"Your affectionate friend, brother, and servant,","Your affectionate friend, brother, and servant,"
2,0,G. W.,G. W.
2,0.3,LETTER CXX,LETTER CXXXII
7,0,"Dear Mrs. S, Philadelphia, Nov. 28, 1739.","Dear Mrs. S, Philadelphia, Nov. 28, 1739."
11,0,HAS the Lord yet heard your prayer? Often have I heard,HAS the Lord yet heard your prayer? Often have I heard
10,0,"you say, ""Oh! that I had received the faith!"" As","you say, ""Oh! that I had received the faith!"" As"
11,0.26,"oftgenn, to tHh bestt of y  knolwebg, hae II asid, ""Aen.""","often, to the best of my knowledge, have I said, ""Amen."""
11,0,"Ere now, I hope our common Master has fulfilled all your","Ere now, I hope our common Master has fulfilled all your"
10,0,"petitions, and given you your heart's desire. If not, what","petitions, and given you your heart's desire. If not, what"
11,0,"hinders? Our Lord does not want power, for he is Almighty;","hinders? Our Lord does not want power, for he is Almighty;"
14,0.26,"heedoe nnbtt want a mwill, fkkr he  invites you  otcohe Uuuto him.","he does not want a will, for he invites you to come unto him."
