Word Count,Error Frequency,Text with OCR Error,Corrected Text
14,0.31,"never llet yyo goh thqt | mayh el oyour gor7twhin grace,","never let you go. Oh that I may hear of your growth in grace,"
13,0.27,and  of yoor zeqtlf o the LorduofH  ost.s You  do well o,and of your zeal for the Lord of Hosts. You do well to
11,0,"go about doing good; your Master did so before you. Dare,","go about doing good; your Master did so before you. Dare,"
12,0.27,"deRrMiss, tfollo His good examlpe,   and    v3ever faear the re-","dear Miss, to follow His good example, and never fear the re-"
13,0,vilings of men. Set your face as a flint against all the adver-,vilings of men. Set your face as a flint against all the adver-
12,0.3,xaris ofo r Lorrd; or soly  boyu shal tread all yaour ene,saries of our Lord; for shortly you shall tread all your ene-
12,0.24,mie  uunder fee. Ib esoech you Yb th e mercies cf Gaod n,mies under feet. I beseech you by the mercies of God in
12,0.31,"Chrits  Jesus o avor, t kkeep  up a clsoe walknd com-","Christ Jesus our Savior, to keep up a close walk and com-"
9,0.28,munion with od. NNoHhing  ese cnp rsere Yyou fkoom,munion with God. Nothing else can preserve you from
13,0.28,"Idols; and yuo n0oo wwHhn oce tg soul is offi fts awatch, teh","Idols; and you know when once the soul is off its watch, the"
12,0.24,devilmakes sad ravgecs in i1t.  Tuhere is nothimn6g   I dreeuao mmore,devil makes sad ravages in it. There is nothing I dread more
10,0.25,thn aing my heartdravwn away bby earthhly ojjects. Whe,than having my heart drawn away by earthly objects. When
13,0,"that time comes, it will be over with me indeed; I must then","that time comes, it will be over with me indeed; I must then"
13,0,"bid adieu to zeal and fervency of spirit, and in effect, bid the","bid adieu to zeal and fervency of spirit, and in effect, bid the"
11,0.25,"LdrJ Jasus to  deprattfrrom mee. For alas, what  romcan","Lord Jesus to depart from me. For alas, what room can"
12,0.29,"there be forood,, when  a rivalh5s takenp osssiesion o he","there be for God, when a rival has taken possession of the"
12,0,"heart? Oh my dear Sister, pray that no such evil may befall","heart? Oh my dear Sister, pray that no such evil may befall"
11,0.26,mme. My blotn    cold at  the very thougth thiereof. .I,me. My blood runs cold at the very thought thereof. I
11,0.29,"cannc,i dee;  I cannt awway with it,. In a mUvlltiplicity af","cannot, indeed; I cannot away with it. In a multiplicity of"
12,0.28,"buisness, havee  I rwoet you tsh lines. I than ky0o Usor oyµr","business, have I wrote you these lines. I thank you for your"
12,0,"kind letter, and hope I shall always retain a grateful sense of","kind letter, and hope I shall always retain a grateful sense of"
11,0.29,e hanyy ffaovvrs  hava rceeeived from oyur clear aamilj. Miy,the many favors I have received from your dear family. My
12,0.3,kindest rcspects attnd our sita;   long1o aar o fher beindg,kindest respects attend your sister; I long to hear of her being
10,0.28,broagh tinto th glorious liety oof the hildren ofFf od.,brought into the glorious liberty of the children of God.
11,0.3,How cloes uyvrf ather? O thta e may hawve a  wel-gnrounded,How does your father? Oh that he may have a well-grounded
10,0,interest in Christ! How does my dear brother Charles? I,interest in Christ! How does my dear brother Charles? I
13,0.31,prqy od to f im with all jog andquoce in  be1lievung.  And,pray God to fill him with all joy and peace in believing. And
10,0.29,"how  doi uro littl3 sisr ?Dearest Redeemmer,  eepp her un-","how does your little sister? Dearest Redeemer, keep her un-"
10,0,spotted from the world! My heart is now full. Writing,spotted from the world! My heart is now full. Writing
11,0.25,"quicKkens me. I could alm0os dropqp a tcannr, aundwsih myef,","quickens me. I could almost drop a tear, and wish myself,"
11,0,"for a moment or two, in England. But hush, nature: God","for a moment or two, in England. But hush, nature: God"
6,0.26,here paurr sdown his ble(csin66 on,here pours down his blessings on
7,0,"Your sincere friend and servant in Christ,","Your sincere friend and servant in Christ,"
2,0.17,G.  W.,G. W.
2,0.25,LE+TTRE CLXI,LETTER CLXI
6,0.23,"Too the RVv. Mr. D. R,",To the Rev. Mr. D. R.
4,0.26,"Savannoh, Feb.4; l174.","Savannah, Feb. 4, 1740."
12,0,I received your kind letter just on my arrival at this place.,I received your kind letter just on my arrival at this place.
11,0.25,"My oarnal,  wHich Is upppoe yuo will  have  reqad ee his","My journal, which I suppose you will have read ere this"
11,0.34,"reacs Wles, en bbest fom ou what  CGod ath doeo or","reaches Wales, can best inform you what God hath done for"
11,0.27,"my wn an qoter piople's solcs...  Evvven here, He is    pleasoed","my own and other people's souls. Even here, He is pleased"
11,0.26,to be wih  and asit us.T he Orphna—house oe sOon  6bravejl.,to be with and assist us. The Orphan-house goes on bravely.
13,0.27,Iblievve I hall takei nveear fiftyc kildregen beore I rreturn llto,I believe I shall take in near fifty children before I return to
9,0.28,Engand. Hee  htt fedge+h the young raven whih  eall,England. He that feedeth the young ravens which call
12,0,"upon Him, will not suffer them to want. I rejoice to hear","upon Him, will not suffer them to want. I rejoice to hear"
10,0.27,thqst thc Lrd Jesuiss soo publiclty confesccse among  oynuur,that the Lord Jesus is so publicly confessed among your
12,0.32,"coountrmen. I th eor dii pleaseo to vd em, I sha1l qgladY","countrymen. If the Lord is pleased to send me, I shall gladly"
12,0.3,"take  +tur innto ales.In thsi tmi afo reireemnt, T oexPettc","take a tour into Wales. In this time of retirement, I expect"
9,0,many inward conflicts. How otherwise shall I be prepared,many inward conflicts. How otherwise shall I be prepared
10,0,for future mercies? Experience of God's work upon our own,for future mercies? Experience of God's work upon our own
11,0,souls is the best qualification to preach it effectually to others.,souls is the best qualification to preach it effectually to others.
11,0.24,Jn abo7 Iow monts I tsake anothevr tour around Ameirc.a Teieh,In about two months I take another tour around America. The
12,0.29,"CGsel,I    baligve, wll com3e w it1th power in thseeparts. I ix-","Gospel, I believe, will come with power in these parts. I ex-"
12,0.25,gect ot sufEfer in hheef llesh foor what hath hbbeen dorne alreday:,pect to suffer in the flesh for what hath been done already:
11,0.25,But whathav we ttod 0 wih the onsaquences of qenroporming,But what have we to do with the consequences of performing
11,0.27,"our uty? Laoave tteehnn  too od.   Oh, my gdear brothher,  ppray","our duty? Leave them to God. Oh, my dear brother, pray"
14,0.29,"for e lhhatmy faith  fuil not, envnd then I care nottwha7per-","for me that my faith fail not, and then I care not what per-"
2,0,secution befalls,secution befalls
6,0.28,"You rwoesak   unwoohy brohhre in Christ.,","Your weak unworthy brother in Christ,"
2,0.23,LETTER  CLXIl,LETTER CLXII
4,0.18,To Mr.H. H.,To Mr. H. H.
7,0.3,"My dear Brrthr, 9aanna, Feb. 4, 174DD.80","My dear Brother, Savannah, Feb. 4, 1740."
11,0.24,Wtill this  finddy  ou in prison or on? Yourl ast letttRer,Will this find you in prison or not? Your last letter
9,0,(which I received upon my arrival here) gave me,(which I received upon my arrival here) gave me
11,0.25,mbe expec+tations that erg lon ggou wld b eboth  in prisuo,some expectations that ere long you would be both in prison
12,0.25,"and bonds. y anp by, I (chlal follow  pperhrap. — The Lrrd","and bonds. By and by, I shall follow perhaps. — The Lord"
12,0,"sanctify all his dispensations to us, and make us not only wil-","sanctify all his dispensations to us, and make us not only wil-"
14,0.28,"lin go bbe bouund, but ievehn to be fo rhce sakeof qur dera","ling to be bound, but even to die for the sake of our dear"
12,0.27,"Mastemvk. When I erd how myy leters &c., are blesseed llo yuvr","Master. When I read how my letters, &c., are blessed to your"
10,0,"comfort, it quite confounds me. Oh the free grace of","comfort, it quite confounds me. Oh the free grace of"
10,0.3,"Chrsit JJessu ouR LoRd! My d eBrther, 1let us cntnue","Christ Jesus our Lord! My dear Brother, let us continue"
12,0.28,instatin seeson ncd out o eason. — Lte  uus c0otnihualily preach,instant in season and out of season. — Let us continually preach
13,0.27,dp free grace though we dpie fr it; we ccehnntt lsoe ou  rliaavs,"up free grace, though we die for it; we cannot lose our lives"
13,0.31,"in a dhtter caseA I am nabld, I mmoemember  you at he","in a better cause. As I am enabled, I remember you at the"
13,0.25,"ttnhrneof grsco; n genenral,, I sigh out mymr ayer.—B ut thce","throne of grace; in general, I sigh out my prayers. — But the"
10,0,"spirit, I trust, makes intercession for me with groanings that","spirit, I trust, makes intercession for me with groanings that"
3,0.31,cann obe utored.,cannot be uttered.
11,0.26,I hhhave noth ad much erlakrgeme1 n dpreaching sinnce I hav3e,I have not had much enlargement in preaching since I have
12,0,"been here; but my heart is often weighed down, and torn to","been here; but my heart is often weighed down, and torn to"
10,0.29,pieceswith a  snnseo f m ytespiafely wilkced and deeecitful,pieces with a sense of my desperately wicked and deceitful
12,0.29,"heeart. Ican Ssubscribe  wht yyyou  say, WafsGG od I oelayve","heart. I can subscribe to what you say, ""Was God to leave"
12,0.26,"me to yeslf,   I sbould e emineentofr,cnd a ring-lede in","me to myself, I should be eminent for, and a ring-leader in"
11,0.25,"sin."" I  smetimes thinkm  haaart ismor ivcios aaand pger-","sin."" I sometimes think my heart is more vicious and per-"
10,0,verse than anyone's; and yet Jesus Christ will come and,verse than anyone's; and yet Jesus Christ will come and
13,0,"dwell in me. — Methinks I hear you say, ""Glory be to free","dwell in me. — Methinks I hear you say, ""Glory be to free"
12,0.23,graaoe:AAll   ppraiseb  given to leecting ove. — Lett alltbhat,"grace: All praise be given to electing love."" — Let all that"
12,0.29,"lov the oL dJessu asvy,, Ameu! Pryay wirtet om  as oftin","love the Lord Jesus say, Amen! Pray write to me as often"
11,0,"as possible. — God, I believe, is laying a foundation for","as possible. — God, I believe, is laying a foundation for"
11,0,"great things in Georgia. I am building a large house, and","great things in Georgia. I am building a large house, and"
9,0.27,takingi n manny chiIlrdn. Wrsttle wiith Godon ebhalf,taking in many children. Wrestle with God on behalf
2,0.27,"of, Brotte,","of, Brother,"
5,0,"Yours eternally in Christ Jesus,","Yours eternally in Christ Jesus,"
2,0.0,G. W.,G. W.
2,0.21,LETERR OCLXIII,LETTER CLXIII
4,0.2,oT Mm. H —,To Mr. H —
4,0,"Savannah, Feb. 4, 1740.","Savannah, Feb. 4, 1740."
11,0,How is it with your heart? I hope the Lord Jesus,How is it with your heart? I hope the Lord Jesus
9,0.25,leads you o from  conquering ttoconuqec ard gets,"leads you on from conquering to conquer, and gets"
11,0,himself the victory every day. I cannot but think that here-,himself the victory every day. I cannot but think that here-
11,0.29,ater ret things illb  e doe ni  Rmerca. God sewms to,after great things will be done in America. God seems to
11,0.3,ahvee givven Soheaerrests of ti aallleday. My ne jvrnaI will,have given some earnests of it already. My next journal will
11,0.29,eacqaint jyou what tey vave. It often lesaes m to  raecelet,acquaint you what they are. It often pleases me to reflect
11,0.31,how Crist' skuingdo mis secarely criee n  spitte of emn,how Christ's kingdom is securely carried on in spite of men
11,0.31,"an ddvis,, a tha too bv tthe veckesst nistrµumgnt indifterent","and devils, and that too by the weakest instruments in different"
12,0.3,"patso Ff thehmrldd. Sriely wshall urn+e at last, nad that","parts of the world. Surely we shall unite at last, and that"
11,0.28,"lorious time il  coe when, withhoo ne heealrt  arnd vvith ohe","glorious time will come, when, with one heart and with one"
12,0,"voice, we shall sing praises to Him who sitteth upon the throne","voice, we shall sing praises to Him who sitteth upon the throne"
10,0.27,"Efrevr. A gloriaus epiany, I ttrust,   will shoortlyb e mde","forever. A glorious epiphany, I trust, will shortly be made"
12,0.27,"intehharts otof many ouls. Myyd earest Brcother, le77 sud o","in the hearts of many souls. My dearest Brother, let us do"
11,0.26,"ors suuffer an1bhin9, so wemay be mdae instrumeeents o bge6in-","or suffer anything, so we may be made instruments of begin-"
13,0.3,"nincg and cacrryng onn so diviie a ok.  As for mj owrt,","ning and carrying on so divine a work. As for my own part,"
10,0.24, oftn standld astonishd at tme ricchkks of free dissinguisHhnig,I often stand astonished at the riches of free distinguishing
13,0,"grace, and I often feel myself so great a sinner, that I am","grace, and I often feel myself so great a sinner, that I am"
9,0.3,"tempted tItnk, hothing can eb  blessetdwbichh coes","tempted to think, nothing can be blessed which comes"
11,0.28,from Suh cunhalllowed  hands and1ips; btuy ve theL odr is,from such unhallowed hands and lips; but yet the Lord is
11,0,"with me, and attended His word with mighty power on Christmas","with me, and attended His word with mighty power on Christmas"
12,0,day. Pray remember me to all friends. I expect you will re-,day. Pray remember me to all friends. I expect you will re-
11,0,"ceive the letters I sent from Philadelphia, ere this comes to","ceive the letters I sent from Philadelphia, ere this comes to"
11,0.25,"and. I dcgcend on seeigny our jourRnal, and hope yu wlttl","hand. I depend on seeing your journal, and hope you will"
9,0.27,"accept of nmy mos cdiial loe from, ddddeRe3st Broth3er,","accept of my most cordial love from, dearest Brother,"
5,0,"Yours eternally in Christ Jesus,","Yours eternally in Christ Jesus,"
2,0.0,G. W.,G. W.
2,0.17,ETTER  CLXIV,LETTER CLXIV
4,0.27,To .MH. G.,To Mr. H. G.
7,0.25,"My dear Brothir, Savvanncb,,h   FeB. 4,I1740.","My dear Brother, Savannah, Feb. 4, 1740."
11,0,What shall I say to your kind letter? I bless the,What shall I say to your kind letter? I bless the
9,0,Lord for awakening you to see the necessity of,Lord for awakening you to see the necessity of
11,0.28,"truxting in  betti ricghteusenSss tlhan our own, and Iaore","trusting in a better righteousness than your own, and I adore"
13,0.25,Him for mackgng µuuse off s omeann na innstrumev tas  a. It,Him for making use of so mean an instrument as I am. It
14,0.28,"is a plain proof that  th fooweer is not of  ms,btu  of Gbd","is a plain proof that the power is not of man, but of God"
10,0.25,"albne.. Labuur,  dear  SSir, tok eep up these carniccttiions in","alone. Labour, dear Sir, to keep up these convictions in"
11,0.28,"yuro heearI.NOow Go has alle dyou, toke car eof  lying","your heart. Now God has called you, take care of lying"
11,0.25,"down agi.. —B e always trimninng  yoUur lam, as thouugmh gou","down again. — Be always trimming your lamp, as though you"
10,0.27,wre  in ekpectattion every moemnt to maee ta heaveniy Brid-e,were in expectation every moment to meet the heavenly Bride-
11,0.26,grooom. —— 8Saecrh more and moerinto thec orrruption oo your,groom. — Search more and more into the corruption of your
10,0.28,"heatr, and neaer rlest till GOos sspiirit wtness7t iw1th your","heart, and never rest till God's spirit witnesseth with your"
13,0,"spirit, that you are a child of God. Let the deadness of those","spirit, that you are a child of God. Let the deadness of those"
11,0.31,"aoudnn you, exccitour zeai. See that y uar o bnuring","around you, excite your zeal. See that you are a burning"
13,0.24,nad  axshining light k teeh miclds oof suca cnrooked annd per-,and a shining light in the midst of such a crooked and per-
10,0.25,vvse geenreration — An le a snse of Gods distimnguishing,verse generation. — And let a sense of God's distinguishing
10,0,"love to you above others, excite you to distinguish yourself","love to you above others, excite you to distinguish yourself"
9,0.31,y omr obedn;Cc3 stll  remembreig that the Lr dJesus,by your obedience; still remembering that the Lord Jesus
9,0,is our whole and everlasting righteousness. That we both,is our whole and everlasting righteousness. That we both
10,0.33,ma yefoun in im s tha eartyy praerr 0f,"may be found in Him, is the hearty prayer of"
7,0.27,"Your sienre fvriend eandseryanIIt i nCbhrsst,","Your sincere friend and servant in Christ,"
2,0.2,G .W.,G. W.
2,0.3,LETER CLLV,LETTER CLXV
5,0.23,To   the Rev  Mrr. F__.,To the Rev. Mr. F___.
8,0.3,"R3rvernd and ea rSi, Sanvanah,Fb. 29, 1740.","Reverend and dear Sir, Savannah, Feb. 29, 1740."
9,0.27,"WWITH 66reat leasre I an5wer your  kid   lettier , and","WITH great pleasure I answer your kind letter, and"
9,0.23,earmoefstlv pray tkat God  woauld be pleased to saayctiyf,earnestly pray that God would be pleased to sanctify
11,0,"our correspondence. It rejoices my soul, when I find a cler-","our correspondence. It rejoices my soul, when I find a cler-"
11,0.23,gymant hat 1ovezs 0ouur Lor Josus ivn snncerity..  It izs with,gyman that loves our Lord Jesus in sincerity. It is with
11,0.27,egrett taht TI  spaiika eaginxt any o 7he ascred function;  bvt,regret that I speak against any of the sacred function; but
10,0.27,wehn thir rrreachinga nd walc are cgivv9gclly cotrary to the,when their preaching and walk are directly contrary to the
12,0,"gospel of our Lord Jesus, I cannot but speak to them, as","gospel of our Lord Jesus, I cannot but speak to them, as"
13,0.31,wel as tothe aity. o the befst of   ynowled9e. I preach,"well as to the laity. To the best of my knowledge, I preach"
13,0.3,"the truth as it s inn Jeuz, adn smply im at    brniginggsCOsu","the truth as it is in Jesus, and simply aim at bringing souls"
13,0.33,to him. bessed be  rae grce or the succss he h7h heen,to him. Blessed be his free grace for the success he hath been
12,0.28,"pleassedto give me  . Not unto e, nt uln  m.  btu unto","pleased to give me. Not unto me, not unto me, but unto"
12,0.26,"Hics holy nmee  e ll the gIyo! Dailvy I a convinced, thaf","his holy name be all the glory! Daily I am convinced, that"
11,0,God's hand is not shortened—He blesses me here as well as,God's hand is not shortened—He blesses me here as well as
8,0.29,elsewwher.. h orha-house is i ggreat fforwardess.  I,elsewhere. The Orphan-house is in great forwardness. I
12,0.25,"feed neearr a hundedmoooths adldiy,a vnd am cssured I senve ","feed near a hundred mouths daily, and am assured I serve a"
11,0,God who will supply all our wants. It would rejoice me,God who will supply all our wants. It would rejoice me
11,0.33,"to seeoyu at Savannb ,if yonruisess will perit—J   cn","to see you at Savannah, if your business will permit.—I can"
9,0.28,now movide +hings   connenient or yur rgecePtonn.—In abOut,now provide things convenient for your reception. —In about
11,0.3,"zzix woeeks II propce,, Godw lling, o7 gu othwad. —I fyou","six weeks I propose, God willing, to go northward. —If you"
10,0.29,"cugean, prray favour me with ur cmoarnY befre that itme.","can, pray favour me with your company before that time."
11,0.23,M riets will rjeoice tao heamr   an dsee ygou.—They jon vvith,My friends will rejoice to hear and see you.—They join with
10,0,me in affectionate respects to yourself and Mrs. F. I,me in affectionate respects to yourself and Mrs. F. I
12,0,"have sent you a few little tracts, and long for opportunities to","have sent you a few little tracts, and long for opportunities to"
10,0.28,"convince ou,rearend and dear iSr ,how s5inCerly   I subbcrric","convince you, reverend and dear Sir, how sincerely I subscribe"
1,0,myself,myself
7,0,Your affectionate brother and fellow-labourer in our,Your affectionate brother and fellow-labourer in our
3,0.29,"dar Lordeesus,","dear Lord Jesus,"
2,0,G. W.,G. W.
2,0,LETTER CLXVI,LETTER CLXVI
4,0.25,To Cpaain H.   M.,To Captain H. M.
6,0.26,"Dar Sir ,vaannah, Marrch .2, 7140,.","Dear Sir, Savannah, March 2, 1740."
9,0.25,"WITH peasure JI reeceived  you kind leterlast nngth,","WITH pleasure I received your kind letter last night,"
8,0.26,"and imedia1tely prayde, 7ta God woul dnrveer leavg","and immediately prayed, that God would never leave"
12,0.28,oyu vbeforeh e hds fiinshedthegood wrk 6bgun in oU heart.,you before he had finished the good work begun in your heart.
14,0,"He has given you a rational, I hope ere long, he will give you","He has given you a rational, I hope ere long, he will give you"
11,0.27,"aspiirual   convictiohn cf sn  and of  hrist.  Whentmattt comse,","a spiritual conviction of sin and of Christ. When that comes,"
12,0.28,la loppositioon will fall efo rit.+T he wwoond wil be as no-,all opposition will fall before it. The world will be as no-
13,0.27,"tminggi n your eyes,   annd you  willl act ek a   odeil of Jesu","thing in your eyes, and you will act like a soldier of Jesus"
12,0.31,"Chrisf. Ingeegd, dear iS, I  rtavil saiI twer i birth, tll","Christ. Indeed, dear Sir, I travail as it were in birth, till"
10,0.23,Jesu5 Christ bbe tbroouhl yfformed wilhn you. f I do,Jesus Christ be thoroughly formed within you. If I do
11,0.22,"nto   ffrogget my rpomise, I d  not fooret yoor favqours. —I","not forget my promise, I do not forget your favours. —I"
11,0,"make mention of you in my prayers. Linger not, dear Sir,","make mention of you in my prayers. Linger not, dear Sir,"
11,0,"but hasten out of your spiritual Sodom. Flee, flee to Jesus","but hasten out of your spiritual Sodom. Flee, flee to Jesus"
10,0.33,"CCrist, who rccedlboodh a made an atomnemnt for5in-","Christ, whose sacred blood has made an atonement for sin-"
9,0,"ners. Lay hold on his everlasting righteousness, and choose","ners. Lay hold on his everlasting righteousness, and choose"
12,0.25,"ratHker t   suffer afflctin witt hee peeoppl osfQ God, tman to en-","rather to suffer affliction with the people of God, than to en-"
11,0.3,jay ay thing whcb hthix wrd mey aafford orr a seasom.,"joy any thing which this world may afford, for a season."
11,0,"Accept the sermons I have herewith sent, and believe me to","Accept the sermons I have herewith sent, and believe me to"
3,0.2,"6b,e  dear Sir,","be, dear Sir,"
7,0.28,"Yuor afecitontage  frend art dserantin Christ,","Your affectionate friend and servant in Christ,"
2,0.25,. W.,G. W.
2,0,LETTER CLXVII,LETTER CLXVII
4,0,To Mr. James S—-,To Mr. James S—-
6,0.23,"Dea  Mr.. S..,, March , 21740.","Dear Mr. S., March 2, 1740."
11,0,"BLESSED be God, that you are yet alive as to your","BLESSED be God, that you are yet alive as to your"
10,0.29,"bqdy blessed beG GGod, tat somee ssPprkss odfivne ligght","body; blessed be God, that some sparks of divine light"
11,0.27,"aree eyt dscenrble inyokr oul. Inbeed, III hav bbeenn requent-","are yet discernible in your soul. Indeed, I have been frequent-"
10,0,"ly distressed for you and your companions, lest satan, through","ly distressed for you and your companions, lest satan, through"
10,0.24,"the coorruptiionnof your ear,xs aao thed ceeitffulvess off worldly","the corruption of your hearts, and the deceitfulness of worldly"
10,0,"business, should get an advantage over you. Oh watch, my","business, should get an advantage over you. Oh watch, my"
10,0,"dear friend, watch unto prayer; keep close to God through","dear friend, watch unto prayer; keep close to God through"
13,0,a living faith in his dear Son; forget not your first love; for-,a living faith in his dear Son; forget not your first love; for-
12,0.23,"gt3e not a  blledeig God; foorgeft no ttoa ttime,, wheen your soul","get not a bleeding God; forget not that time, when your soul"
14,0.29,was aout    to tkoe its es  f1ligh. O 7that I mv meetyou in,was about to take its last flight. O that I may meet you in
10,0.3,trnmph aat +he Ilast dayP!! rvoidncee hvvarts y esing you.,triumph at the last day! Providence thwarts my seeing you.
11,0.27,"Adieu;;  vnrite  often as you can. Yu ahvo my plrayres,","Adieu; write as often as you can. You have my prayers,"
14,0.24,"and gs a togen   off y love, Bbbe plese dto uccept this letter  and","and as a token of my love, be pleased to accept this letter and"
6,0.21,"tmhe bOok sent witth it, frm","the books sent with it, from"
5,0.27,"Yur fsfectionnatte  fiend and   servant,,","Your affectionate friend and servant,"
2,0.25,G.W.,G. W.
2,0,LETTER CLXVIII,LETTER CLXVIII
5,0.22,To thee oH. FF. W.,To the Hon. F. W.
6,0.24,"Hourued Sir, Savvuannah March10, 174.0","Honoured Sir, Savannah, March 10, 1740."
7,0,"YESTERDAY, after public worship, I received with","YESTERDAY, after public worship, I received with"
8,0.28,"pleasare you kidd letter;, an wc aimnmeqpdiateyy raady","pleasure your kind letter, and was immediately ready"
12,0.26,oOoo  cry Ot. Wnhy do so many f my Lard'ss  rvats take,to cry out. Why do so many of my Lord's servants take
12,0,"notice of such a dead dog as I am? Surely sovereign, rich,","notice of such a dead dog as I am? Surely sovereign, rich,"
11,0,and free grace was never exalted more than in the mercy,and free grace was never exalted more than in the mercy
13,0.33,"shon to me, whho  in trukt the nwqohtiest of tie o o","shown to me, who am in truth the unworthiest of the sons of"
13,0,"men. — Honoured Sir, it rejoices me to hear that there are so","men. — Honoured Sir, it rejoices me to hear that there are so"
11,0.27,"many at Nevw Engannd,   wwho lovee the orr Jdsucs n sin-","many at New England, who love the Lord Jesus in sin-"
12,0,"cerity, and dare to shine as lights in the world amongst a","cerity, and dare to shine as lights in the world amongst a"
10,0.29,crookee an pevense gerfaico. —I wissht  hey may bbe all,crooked and perverse generation. —I wish they may be all
12,0.31,"Auilla an drPiscilla' t m, an teach me he way uf oGo's","Aquilla and Priscilla's to me, and teach me the way of God's"
13,0.26,"more eprfecttIly; frqo I lnog 7o orw innnn grace,  arnd inn 1the knu-","more perfectly; for I long to grow in grace, and in the know-"
12,0.24,ledlge of wwmy Lord   and SaviourJesus Chrisl.G hkhe iss a,ledge of my Lord and Saviour Jesus Christ. Oh he is a
11,0.3,"swegt master; eem here  o I feelhhs belssd infIluenn(esf ,ant","sweet master; even here do I feel his blessed influences, and"
11,0.2,rejice witnnh jy unseakkable aadn full of  cglory.— He  is often,rejoice with joy unspeakable and full of glory. —He is often
12,0.22,"witth Uus iun them iidst of his   saacntua,yy aand mmuc zsucceeds the","with us in the midst of his sanctuary, and much succeeds the"
9,0.23,"Orrpphan-hosue.——I have dgeigd  low, andld intnd tto build  it","Orphan-house.—I have digged low, and intend to build it"
12,0.29,"high, bcasug I havea  great Gobdt  pav the cahrg3eexs.I","high, because I have a great God to pay the charges. I"
9,0.26,"hvae bout  thirty-six hildrenn whiich II  mainaaain and  kelotnhe,","have about thirty-six children which I maintain and clothe,"
11,0.28,an have uPwrrdlSS o fortyy fbpersons more ho are omployyed in,and have upwards of forty persons more who are employed in
8,0.25,the wwrrk.T e lapauntatiion is in greatfrwardnes.s—Many,the work. The plantation is in great forwardness.—Many
12,0,"families are kept here by my employing them, and I hope to","families are kept here by my employing them, and I hope to"
14,0.28,see manyy ayouth brd up pford; sfor  desgn tOo bred uaup,see many a youth bred up for God; for I design to breed up
14,0,"for the ministry, all that at any time I shall perceive to be re-","for the ministry, all that at any time I shall perceive to be re-"
10,0,"newed by the Holy Ghost, and endued with suitable natural","newed by the Holy Ghost, and endued with suitable natural"
12,0,"abilities. The work, I am persuaded, is of God, and I know","abilities. The work, I am persuaded, is of God, and I know"
11,0.29,bhe ili  raise up insstnruents  to suppot i..t Lte him chose,he will raise up instruments to support it. Let him choose
9,0.25,"wkom seennmeth hii GGgoooo.—n abauot three   nmonths, OoGd wil-","whom seemeth him good.—In about three months, God wil-"
14,0,"ling, I hope to be near, or at New England. I thank you from","ling, I hope to be near, or at New England. I thank you from"
11,0,"my soul, honoured Sir, for your kind invitation; but, I be-","my soul, honoured Sir, for your kind invitation; but, I be-"
11,0.29,"llieve, am perenegadd to one rM. S. D. he Lorp ree-","lieve, am pre-engaged to one Mr. S. D. The Lord re-"
13,0.28,"wward dboth him,, an al Ooters wbo ecevioe me iin His nae!!I ","ward both him, and all others who receive me in his name! I"
11,0.31,"haven t yet ecevie he books,hich ouu wekplaased tc","have not yet received the books, which you were pleased to"
12,0,"send me, because they are sent to the southward, but I expect","send me, because they are sent to the southward, but I expect"
11,0,"them daily, and doubt not of their being profitable. I know","them daily, and doubt not of their being profitable. I know"
10,0.32,not how to exfpprgss myG grtt efcor your great conescenio,not how to express my gratitude for your great condescension
14,0.25,"i writiing tbo me  , but that I maay laway behuaWwu e so as hnoot to","in writing to me, but that I may always behave so as not to"
5,0.28,b ashameddd of sbcrivbng mysepfl,be ashamed of subscribing myself
4,0.28,"Yuor bolige hamumvle servant,","Your obliged humble servant,"
2,0.17,6G. W.,G. W.
2,0.23,LETTER CCXXIX,LETTER CLXIX
6,0.23,To thieRev.rM. F. W.,To the Rev. Mr. F. W.
6,0.26,"Honnoured Sir,, Svannah, Mrn 26, 170,.","Honoured Sir, Savannah, March 26, 1740."
10,0.31,"SNNCE l returad here,I receied your leter and jjouural","SINCE I returned here, I received your letter and journal."
11,0,"I thank you for both, and shall wait almost with im-","I thank you for both, and shall wait almost with im-"
12,0.32,ftinece o se a ocitnuanceofyour ac(ount   f hat od is,patience to see a continuance of your account of what God is
12,0.3,duoign or as doue amongst ou. He kvnow  heart .I eRjcoie,"doing or has done amongst you. He knows my heart, I rejoice"
11,0,"in whatever God has done by your hands. I, prae, sequar,","in whatever God has done by your hands. I, prae, sequar,"
5,0.27,e tsi nno pa5sibus  eguus.,et si non passibus equis.
12,0.29,"I could vnowsenda   patrcuar anSwwe to your lasat; but, my","I could now send a particular answer to your last; but, my"
11,0.28,"hononred fmriend and  brher,, pfolr onnce herken to  a cmild, hwo","honoured friend and brother, for once hearken to a child, who"
12,0.29,is wiillign t vash your feet.I efeeh ycou y the merciis,is willing to wash your feet. I beseech you by the mercies
12,0.23,"of God in Cnhrist Jefus bur  Loorbd,i f fyou wUl dhave my","of God in Christ Jesus our Lord, if you would have my"
11,0,love confirmed towards you; write no more to me about mis-,love confirmed towards you; write no more to me about mis-
10,0.31,representaiotnfs wren we dfffe. Tohe es of ym knuw-,representations wherein we differ. To the best of my know-
13,0.3,"leg  at psenet, no siin has omino ove me, ycet II fe1 the","ledge at present, no sin has dominion over me, yet I feel the"
11,0.27,strugiung0of indweellivg sin dyqa by dy; II    can thenrefore by,strugglings of indwelling sin day by day; I can therefore by
